MED-578	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3355196/	Natural mood foods: The actions of polyphenols against psychiatric and cognitive disorders	Abstract Objectives Polyphenols, natural compounds found in plant-based foods, possess special properties that can battle oxidative stress and stimulate the activation of molecules that aid in synaptic plasticity, a process that underlies cognitive function. Unlike many traditional treatments, polyphenols affect a broad range of mechanisms in the brain that can assist in the maintenance of cognitive and mental health, as well as the recovery from neurodegenerative diseases. Examining the molecular basis underlying the link between food intake and brain function has presented the exciting possibility of using diet as a viable method to battle cognitive and psychiatric disorders. Methods We will discuss the molecular systems that link polyphenols, the gut, and the brain, as well as introduce published human and animal studies demonstrating the effects of polyphenol consumption on brain plasticity and cognition. Results By influencing cellular energy metabolism and modulating the signaling pathways of molecules involved with brain plasticity, dietary factors – formerly recognized for just their effects on bodily systems – have emerged as affecters of the brain. Conclusion Thus, the consumption of diets enriched with polyphenols may present the potential of dietary manipulation as a non-invasive, natural, and inexpensive therapeutic means to support a healthy brain.
MED-579	http://www.ncbi.nlm.nih.gov/pubmed/22176686	Frequent consumption of vegetables predicts lower risk of depression in older Taiwanese - results of a prospective population-based study. - PubMed - NCBI	Abstract OBJECTIVE: The study evaluated the association between consumption frequencies of the major food categories and the risk of new depression four years later in older Taiwanese. DESIGN: A prospective cohort study with multistage random sampling. Logistic regression analysis evaluated the significance of the longitudinal associations of intake frequencies of the major food categories with future (4 years later) risk of new depression, controlled for possible confounding factors with or without adjustment for cognitive status. SETTING: Population-based free-living elderly. SUBJECTS: Men and women (n 1609) ≥65 years of age. RESULTS: In a regression model that controlled for demographic, socio-economic, lifestyle and disease/health-related variables but not cognitive status, both fruits (OR = 0·66, 95 % CI 0·45, 0·98, P = 0·038) and vegetables (OR = 0·38, 95 % CI 0·17, 0·86, P = 0·021) were protective against depressive symptoms 4 years later. However, when the same regression model was also adjusted for cognitive status, only vegetables (OR = 0·40, 95 % CI 0·17, 0·95, P = 0·039) were protective against depressive symptoms. Higher consumption of eggs was close to being significant in both regression models (P = 0·087 and 0·069, respectively). Other food categories including meat/poultry, fish, seafood, dairy, legumes, grains and tea showed no significant associations. CONCLUSIONS: Results suggest that although confounding factors cannot be totally ruled out, more frequent consumption of vegetables seems to be protective against depressive symptoms in the elderly. Further studies are needed to elucidate the causal role and the mechanism of the association.
MED-580	http://www.ncbi.nlm.nih.gov/pubmed/17088501	Elevated monoamine oxidase a levels in the brain: an explanation for the monoamine imbalance of major depression. - PubMed - NCBI	Abstract CONTEXT: The monoamine theory of depression proposes that monoamine levels are lowered, but there is no explanation for how monoamine loss occurs. Monoamine oxidase A (MAO-A) is an enzyme that metabolizes monoamines, such as serotonin, norepinephrine, and dopamine. OBJECTIVE: To determine whether MAO-A levels in the brain are elevated during untreated depression. SETTING: Tertiary care psychiatric hospital. PATIENTS: Seventeen healthy and 17 depressed individuals with major depressive disorder that met entry criteria were recruited from the care of general practitioners and psychiatrists. All study participants were otherwise healthy and nonsmoking. Depressed individuals had been medication free for at least 5 months. MAIN OUTCOME MEASURE: Harmine labeled with carbon 11, a radioligand selective for MAO-A and positron emission tomography, was used to measure MAO-A DVS (specific distribution volume), an index of MAO-A density, in different brain regions (prefrontal cortex, anterior cingulate cortex, posterior cingulate cortex, caudate, putamen, thalamus, anterior temporal cortex, midbrain, hippocampus, and parahippocampus). RESULTS: The MAO-A DVS was highly significantly elevated in every brain region assessed (t test; P=.001 to 3x10(-7)). The MAO-A DVS was elevated on average by 34% (2 SDs) throughout the brain during major depression. CONCLUSIONS: The sizable magnitude of this finding and the absence of other compelling explanations for monoamine loss during major depressive episodes led to the conclusion that elevated MAO-A density is the primary monoamine-lowering process during major depression.
MED-581	http://www.ncbi.nlm.nih.gov/pubmed/8255365	Monoamine oxidase inhibitors and the cheese effect. - PubMed - NCBI	Abstract The behavior of inhibitors of monoamine oxidase-A (MAO-A) is considered in terms of the possibility of having an effective antidepressant that does not give rise to hypertensive interactions with dietary tyramine. Studies with punch-biopsy samples of human intestine and rat intestinal samples show MAO-A to be the predominant form of the enzyme in both species. Transport studies with everted rat intestinal preparations indicate that tyramine is extensively metabolized during transport through the intestine. Selective inhibition of MAO-A by clorgyline results in a large increase in the amount of unchanged tyramine transported, whereas selective inhibition of MAO-B with L-deprenyl (selegiline) has no significant effect. The behavior of reversible MAO-A inhibitors can significantly reduce, but not entirely eliminate, these effects on the intestinal metabolism of tyramine, but only if the inhibition is competitive in nature.
MED-582	http://www.ncbi.nlm.nih.gov/pubmed/21190052	Dietary inhibitors of monoamine oxidase A. - PubMed - NCBI	Abstract Inhibition of monoamine oxidase is one way to treat depression and anxiety. The information now available on the pharmacokinetics of flavonoids and of the components of tobacco prompted an exploration of whether a healthy diet (with or without smoking) provides active compounds in amounts sufficient to partially inhibit monoamine oxidase. A literature search was used to identify dietary monoamine oxidase inhibitors, the levels of these compounds in foods, the pharmacokinetics of the absorption and distribution, and tissue levels observed. An estimated daily intake and the expected tissue concentrations were compared with the measured efficacies of the compounds as inhibitors of monoamine oxidases. Norharman, harman and quercetin dietary presence, pharmacokinetics, and tissue levels were consistent with significant levels reaching neuronal monoamine oxidase from the diet or smoking; 1,2,3,4-tetrahydroisoquinoline, eugenol, 1-piperoylpiperidine, and coumarin were not. Quercetin was equipotent with norharman as a monoamine oxidase A inhibitor and its metabolite, isorhamnetin, also inhibits. Total quercetin was the highest of the compounds in the sample diet. Although bioavailability was variable depending on the source, a healthy diet contains amounts of quercetin that might give sufficient amounts in brain to induce, by monoamine oxidase A inhibition, a small decrease in neurotransmitter breakdown.
MED-583	http://www.ncbi.nlm.nih.gov/pubmed/22947380	Monoamine theories of depression: historical impact on biomedical research. - PubMed - NCBI	Abstract Monoamine theories associate depression with reduced brain monoamine levels. These theories achieved broad popularity in the mid-1960s. The present article reviews the historical development of monoamine theories and their subsequent impact on biomedical research. Alleged divisions between West European and US researchers over competing versions of the theories are investigated using bibliometrics. Subsequently, the application of monoamine theories in the NIMH Collaborative Program on the Psychobiology of Depression is covered. The article argues that the impact of monoamine theories is best explained by the ability of researchers, governmental agencies, and pharmaceutical companies to invoke theories that advance various projects and agendas.
MED-584	http://www.ncbi.nlm.nih.gov/pubmed/22139440	Fisetin inhibits various attributes of angiogenesis in vitro and in vivo--implications for angioprevention. - PubMed - NCBI	Abstract Studies have shown that fisetin, a small phytochemical molecule, has antitumor activity; however, its antiangiogenic activity has not yet been examined. Accordingly, herein, we investigated the antiangiogenic efficacy and associated mechanisms of fisetin in human umbilical vein endothelial cells (HUVECs). Fisetin (10-50 μM) strongly inhibited the regular serum plus growth supplement- and vascular endothelial growth factor (VEGF)-induced growth (up to 92%, P < 0.001) and survival (up to 16%, P < 0.001) of HUVEC in a dose- and time-dependent manner. Fisetin also caused cell cycle arrest at G(1) (strong) and G(2)/M (moderate) phases together with a decrease in cyclin D1 and an increase in p53 levels. Fisetin-caused cell death was accompanied by decreased expression of survivin and an increase in cleaved levels of caspases-3 and -7 and poly-(ADP-ribose) polymerase along with an increased ratio of Bax to Bcl-2. Furthermore, fisetin inhibited capillary-like tube formation on Matrigel (up to 85%, P < 0.001) as well as migration (up to 66%, P < 0.001), which were associated with decreased expression of endothelial nitric oxide synthase (eNOS) and VEGF in HUVEC. It also decreased the expression of eNOS, VEGF, inducible nitric oxide synthase, matrix metalloproteinase-2 and -9 in A549 and DU145 human cancer cells. In vivo matrigel plug assay in mice showed significant decrease in size (up to 43%, P < 0.001), vascularization and hemoglobin content (up to 94%, P < 0.001) in the plugs from fisetin-treated, compared with control mice. Overall, these results suggest that fisetin inhibits various attributes of angiogenesis, which might contribute to its reported antitumor effects, and therefore, fisetin warrants further investigation for its angiopreventive potential toward cancer control.
MED-585	http://www.ncbi.nlm.nih.gov/pubmed/21977033	Tumor Angiogenesis as a Target for Dietary Cancer Prevention	Abstract Between 2000 and 2050, the number of new cancer patients diagnosed annually is expected to double, with an accompanying increase in treatment costs of more than $80 billion over just the next decade. Efficacious strategies for cancer prevention will therefore be vital for improving patients' quality of life and reducing healthcare costs. Judah Folkman first proposed antiangiogenesis as a strategy for preventing dormant microtumors from progressing to invasive cancer. Although antiangiogenic drugs are now available for many advanced malignancies (colorectal, lung, breast, kidney, liver, brain, thyroid, neuroendocrine, multiple myeloma, myelodysplastic syndrome), cost and toxicity considerations preclude their broad use for cancer prevention. Potent antiangiogenic molecules have now been identified in dietary sources, suggesting that a rationally designed antiangiogenic diet could provide a safe, widely available, and novel strategy for preventing cancer. This paper presents the scientific, epidemiologic, and clinical evidence supporting the role of an antiangiogenic diet for cancer prevention.
MED-586	http://www.ncbi.nlm.nih.gov/pubmed/22125182	Modulation of angiogenesis by dietary phytoconstituents in the prevention and intervention of breast cancer. - PubMed - NCBI	Abstract Breast cancer is the leading cause of cancer-related deaths for women in the United States and the rest of the world. About 8% of women develop breast cancer during the course of their lives. Dietary habits are closely associated with both the risk and progression of breast cancer. Dietary agents have accumulated increasing importance with regards to the prevention and treatment of breast cancer. One such manner by which these compounds can target breast cancer development and progression is through interference with the angiogenic pathways. Angiogenesis is an intricate process that involves the development of new capillaries from previously existing blood vessels. Disruption of this pathway, therefore, provides a novel and effective avenue for therapeutic intervention of breast cancer. Various phytochemicals found in the diet kill breast cancer cells in vitro and prevent as well as suppress breast cancer progression in various preclinical animal models. This review examines the value of dietary phytoconstituents in the prevention and treatment of breast cancer through modulation of the intricate and complex process of angiogenesis. In addition, the potential benefits, challenges, and future directions of research on anti-angiogenic dietary phytochemicals in the prevention and intervention of breast cancer are also addressed. Copyright © 2012 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim.
MED-587	http://www.ncbi.nlm.nih.gov/pubmed/12781633	A wholly nutritional 'multifocal angiostatic therapy' for control of disseminated cancer. - PubMed - NCBI	Abstract A great deal of effort is now being devoted to the development of new drugs that hopefully will control the spread of inoperable cancer by safely inhibiting tumor-evoked angiogenesis. However, there is growing evidence that certain practical nutritional measures have the potential to slow tumor angiogenesis, and it is reasonable to anticipate that, by combining several measures that work in distinct but complementary ways to impede the angiogenic process, a clinically useful 'multifocal angiostatic therapy' (MAT) might be devised. Several measures which might reasonably be included in such a protocol are discussed below, and include: a low-fat, low-glycemic index vegan diet, which may down-regulate the systemic IGF-I activity that supports angiogenesis; supplemental omega-3-rich fish oil, which has been shown to inhibit endothelial expression of Flk-1, a functionally crucial receptor for VEGF, and also can suppress tumor production of pro-angiogenic eicosanoids; high-dose selenium, which has recently been shown to inhibit tumor production of VEGF; green tea polyphenols, which can suppress endothelial responsiveness to both VEGF and fibroblast growth factor; and high-dose glycine, whose recently reported angiostatic activity may reflect inhibition of endothelial cell mitosis, possibly mediated by activation of glycine-gated chloride channels. In light of evidence that tumor-evoked angiogenesis has a high requirement for copper, copper depletion may have exceptional potential as an angiostatic measure, and is most efficiently achieved with the copper-chelating drug tetrathiomolybdate. If logistical difficulties make it difficult to acquire this experimental drug, high-dose zinc supplementation can achieve a slower depletion of the body's copper pool, and in any case can be used as maintenance therapy to maintain an adequate level of copper depletion. A provisional protocol is offered for a nutritionally based MAT entailing a vegan diet and supplemental intakes of fish oil, selenium, green tea polyphenols, glycine, and zinc. Inasmuch as cox-2 is overexpressed in many cancers, and cAMP can boost tumor production of various angiogenic factors as well as autogenous growth factors, adjunctive use of cox-2-specific NSAIDS may be warranted in some cases.
MED-588	http://www.ncbi.nlm.nih.gov/pubmed/22878362	Phytochemicals and cancer risk: a review of the epidemiological evidence. - PubMed - NCBI	Abstract A number of epidemiological studies have investigated associations between various phytochemicals and cancer risk. Phytoestrogens and carotenoids are the two most commonly studied classes of phytochemicals; phytosterols, isothiocyanates, and chlorophyll also have been investigated, although to a much lesser extent. Because there have been no systematic reviews of the literature on all phytochemicals and cancer risk to date, this article systematically reviews 96 published epidemiological studies that examined associations between phytochemicals and cancer risk. Most studies found null associations between individual phytochemicals and cancer risk at various sites. In addition, results from past studies have been largely inconsistent, and observed associations have been of relatively modest magnitude. The most consistent protective effects were observed for higher levels--dietary intake, serum, plasma, or urinary metabolites--of β-carotene and renal cell cancer, β-cryptoxanthin and lung cancer, isothiocyanates and lung cancer, isothiocyanates and gastrointestinal cancer, lignans and postmenopausal breast cancer, and flavonoids and lung cancer. Although elevated risk of certain cancers with higher levels of certain phytochemicals was observed, an insufficient pool of studies examining the same associations or inconsistent findings across studies limit the ability to conclude that any one phytochemical increases cancer risk. Additional research is needed to support previously identified associations in cases where only one study has examined a particular relationship. Importantly, continued research efforts are needed to evaluate the cumulative and interactive effects of numerous phytochemicals and phytochemical-rich foods on cancer risk.
MED-589	http://www.ncbi.nlm.nih.gov/pubmed/21335508	Healthy lifestyle on the risk of breast cancer. - PubMed - NCBI	Abstract BACKGROUND: Many studies have analyzed the effect of behavioral risk factors such as common lifestyle patterns on the risk of disease. The aim of this study was to assess the effect of a healthy lifestyle index on the risk of breast cancer. METHODS: A population-based case-control study was conducted in Mexico from 2004 to 2007. One thousand incident cases and 1,074 controls, matched to cases by 5-year age category, region, and health institution, participated in the study. A healthy lifestyle index was developed by means of principal components by using dietary pattern, physical activity, alcohol consumption, and tobacco smoking. A conditional logistic regression model was used to assess this association. RESULTS: The healthy lifestyle index was defined as the combined effect of moderate and/or vigorous-intensity physical activity, low consumption of fat, processed foods, refined cereals, complex sugars, and the avoidance of tobacco smoking and alcohol consumption. Results showed a protective effect on both pre- (OR = 0.50, 95% CI: 0.29-0.84) and postmenopausal women (OR = O.20, 95% CI: 0.11-0.37) when highest versus lowest index quintiles were compared. CONCLUSIONS: Healthy lifestyle was associated with a reduction in the odds of having breast cancer. Primary prevention of this disease should be promoted in an integrated manner. Effective strategies need to be identified to engage women in healthy lifestyles. IMPACT: This study is the first to assess a healthy lifestyle index in relation to the risk of breast cancer. ©2011 AACR.
MED-590	http://www.ncbi.nlm.nih.gov/pubmed/17557947	Greater Survival After Breast Cancer in Physically Active Women With High Vegetable-Fruit Intake Regardless of Obesity	Abstract Purpose Single-variable analyses have associated physical activity, diet, and obesity with survival after breast cancer. This report investigates interactions among these variables. Patients and Methods A prospective study was performed of 1,490 women diagnosed and treated for early-stage breast cancer between 1991 and 2000. Enrollment was an average of 2 years postdiagnosis. Only seven women were lost to follow-up through December 2005. Results In univariate analysis, reduced mortality was weakly associated with higher vegetable-fruit consumption, increased physical activity, and a body mass index that was neither low weight nor obese. In a multivariate Cox model, only the combination of consuming five or more daily servings of vegetables-fruits, and accumulating 540+ metabolic equivalent tasks-min/wk (equivalent to walking 30 minutes 6 d/wk), was associated with a significant survival advantage (hazard ratio, 0.56; 95% CI, 0.31 to 0.98). The approximate 50% reduction in risk associated with these healthy lifestyle behaviors was observed in both obese and nonobese women, although fewer obese women were physically active with a healthy dietary pattern (16% v 30%). Among those who adhered to this healthy lifestyle, there was no apparent effect of obesity on survival. The effect was stronger in women who had hormone receptor–positive cancers. Conclusion A minority of breast cancer survivors follow a healthy lifestyle that includes both recommended intakes of vegetables-fruits and moderate levels of physical activity. The strong protective effect observed suggests a need for additional investigation of the effect of the combined influence of diet and physical activity on breast cancer survival.
MED-591	http://www.ncbi.nlm.nih.gov/pubmed/22592101	Is concordance with World Cancer Research Fund/American Institute for Cancer Research guidelines for cancer prevention related to subsequent risk o... - PubMed - NCBI	Abstract BACKGROUND: In 2007 the World Cancer Research Fund (WCRF) and the American Institute of Cancer Research (AICR) issued 8 recommendations (plus 2 special recommendations) on diet, physical activity, and weight management for cancer prevention on the basis of the most comprehensive collection of available evidence. OBJECTIVE: We aimed to investigate whether concordance with the WCRF/AICR recommendations was related to cancer risk in the European Prospective Investigation into Cancer and Nutrition (EPIC) study. DESIGN: The present study included 386,355 EPIC participants from 9 European countries. At recruitment, dietary, anthropometric, and lifestyle information was collected. A score was constructed based on the WCRF/AICR recommendations on weight management, physical activity, foods and drinks that promote weight gain, plant foods, animal foods, alcoholic drinks, and breastfeeding for women; the score range was 0-6 for men and 0-7 for women. Higher scores indicated greater concordance with WCRF/AICR recommendations. The association between the score and cancer risk was estimated by using multivariable Cox regression models. RESULTS: Concordance with the score was significantly associated with decreased risk of cancer. A 1-point increment in the score was associated with a risk reduction of 5% (95% CI: 3%, 7%) for total cancer, 12% (95% CI: 9%, 16%) for colorectal cancer, and 16% (95% CI: 9%, 22%) for stomach cancer. Significant associations were also observed for cancers of the breast, endometrium, lung, kidney, upper aerodigestive tract, liver, and esophagus but not for prostate, ovarian, pancreatic, and bladder cancers. CONCLUSION: Adherence to the WCRF/AICR recommendations for cancer prevention may lower the risk of developing most types of cancer.
MED-592	http://www.ncbi.nlm.nih.gov/pubmed/22357204	High prevalence of oncogenic HPV-16 in cervical smears of asymptomatic women of eastern Uttar Pradesh, India: a population-based study. - PubMed - NCBI	Abstract In developing countries like India, occurrence of Human papillomavirus (HPV) in cervical cancer as well as in the asymptomatic population was observed to be very high. Studies on HPV prevalence have been conducted in different parts of the country but no data were available from the eastern region of Uttar Pradesh (UP). The present study aimed to determine the status of HPV prevalence and its association with different socio-demographic factors in this population. Prevalence of HPV was investigated in a total of 2424 cervical scrape samples of asymptomatic women. Primer sets from L1 consensus region of viral genome were used to detect the presence of HPV, and the positive samples were genotyped by sequencing. Univariate binary logistic regression analysis was used to evaluate association of socio-demographic factors with HPV. 9.9% of the clinically asymptomatic women were found to be infected with HPV comprising 26 different genotypes. Among HPV-positive women, 80.8% showed single infection, while 15.4% harboured multiple infections. HPV-16 (63.7%) was the most prevalent, followed by HPV-31 (6.7%), HPV-6 (5.4%), HPV-81 (4.6%) and HPV-33 (4.2%). Significant association of HPV with non-vegetarian diet (P less than 0.05) and rural residential areas (P less than 0.01) were observed. High prevalence of HPV-16 in asymptomatic women of this population, a frequency comparable to invasive cervical cancers, highlights an urgent need for a therapeutic HPV vaccine covering HPV-16 and other high-risk types to provide protection against the disease.
MED-593	http://www.ncbi.nlm.nih.gov/pubmed/23169929	VEGETARIAN DIETS AND THE INCIDENCE OF CANCER IN A LOW-RISK POPULATION	Abstract Background Cancer is the second leading cause of death in the US. Dietary factors account for at least 30% of all cancers in Western countries. Since people do not consume individual foods but rather combinations of them, the assessment of dietary patterns may offer valuable information when determining associations between diet and cancer risk. Methods We examined the association between dietary patterns (non-vegetarians, lacto, pesco, vegan, and semi-vegetarian) and the overall cancer incidence among 69,120 participants of the Adventist Health Study-2. Cancer cases were identified by matching to cancer registries. Cox-proportional hazard regression analysis was performed to estimate hazard ratios, with “attained age” as the time variable. Results 2,939 incident cancer cases were identified. The multivariate HR of overall cancer risk among vegetarians compared to non-vegetarians was statistically significant (HR=0.92; 95%CI: 0.85, 0.99) for both genders combined. Also, a statistically significant association was found between vegetarian diet and cancers of the gastrointestinal tract (HR=0.76; 95%CI: 0.63, 0.90). When analyzing the association of specific vegetarian dietary patterns, vegan diets showed statistically significant protection for overall cancer incidence (HR=0.84; 95%CI: 0.72, 0.99) in both genders combined and for female-specific cancers (HR=0.66; 95%CI: 0.47, 0.92). Lacto-ovo-vegetarians appeared to be associated with decreased risk of cancers of the gastrointestinal system (HR=0.75; 95%CI: 0.60, 0.92). Conclusion Vegetarian diets seem to confer protection against cancer. Impact Vegan diet seems to confer lower risk for overall and female-specific cancer compared to other dietary patterns. The lacto-ovo-vegetarian diets seem to confer protection from cancers of the gastrointestinal tract.
MED-594	http://www.ncbi.nlm.nih.gov/pubmed/12223432	Vitamin A, carotenoids, and risk of persistent oncogenic human papillomavirus infection. - PubMed - NCBI	Abstract Oncogenic human papillomavirus (HPV) infection is the main etiologic factor for cervical neoplasia, although infection alone is insufficient to produce disease. Cofactors such as nutritional factors may be necessary for viral progression to neoplasia. Results from previous studies have suggested that higher dietary consumption and circulating levels of certain micronutrients may be protective against cervical neoplasia. This study evaluated the role of vitamin A and carotenoids on HPV persistence comparing women with intermittent and persistent infections. As determined by the Hybrid Capture II system, oncogenic HPV infections were assessed at baseline and at approximately 3 and 9 months postbaseline. Multivariate logistic regression analysis was used to determine the risk of persistent HPV infection associated with each tertile of dietary and circulating micronutrients. Higher levels of vegetable consumption were associated with a 54% decrease risk of HPV persistence (adjusted odds ratio, 0.46; 95% confidence interval, 0.21-0.97). Also, a 56% reduction in HPV persistence risk was observed in women with the highest plasma cis-lycopene concentrations compared with women with the lowest plasma cis-lycopene concentrations (adjusted odds ratio, 0.44; 95% confidence interval, 0.19-1.01). These data suggest that vegetable consumption and circulating cis-lycopene may be protective against HPV persistence.
MED-595	http://www.ncbi.nlm.nih.gov/pubmed/21976606	Food Animals and Antimicrobials: Impacts on Human Health	Abstract Summary: Antimicrobials are valuable therapeutics whose efficacy is seriously compromised by the emergence and spread of antimicrobial resistance. The provision of antibiotics to food animals encompasses a wide variety of nontherapeutic purposes that include growth promotion. The concern over resistance emergence and spread to people by nontherapeutic use of antimicrobials has led to conflicted practices and opinions. Considerable evidence supported the removal of nontherapeutic antimicrobials (NTAs) in Europe, based on the “precautionary principle.” Still, concrete scientific evidence of the favorable versus unfavorable consequences of NTAs is not clear to all stakeholders. Substantial data show elevated antibiotic resistance in bacteria associated with animals fed NTAs and their food products. This resistance spreads to other animals and humans—directly by contact and indirectly via the food chain, water, air, and manured and sludge-fertilized soils. Modern genetic techniques are making advances in deciphering the ecological impact of NTAs, but modeling efforts are thwarted by deficits in key knowledge of microbial and antibiotic loads at each stage of the transmission chain. Still, the substantial and expanding volume of evidence reporting animal-to-human spread of resistant bacteria, including that arising from use of NTAs, supports eliminating NTA use in order to reduce the growing environmental load of resistance genes.
MED-596	http://www.ncbi.nlm.nih.gov/pubmed/21813808	A higher ratio of beans to white rice is associated with lower cardiometabolic risk factors in Costa Rican adults	Abstract Background: A high intake of white rice is associated with the metabolic syndrome and type 2 diabetes. Costa Ricans follow a staple dietary pattern that includes white rice and beans, yet the combined role of these foods on cardiometabolic risk factors has not been studied. Objective: We aimed to determine the association between intake of white rice and beans and the metabolic syndrome and its components in Costa Rican adults (n = 1879) without diabetes. Design: Multivariate-adjusted means were calculated for components of the metabolic syndrome by daily servings of white rice and beans (<1, 1, or >1) and by the ratio of beans to white rice. The OR for the metabolic syndrome was calculated by substituting one serving of beans for one serving of white rice. Results: An increase in daily servings of white rice was positively associated with systolic blood pressure (BP), triglycerides, and fasting glucose and inversely associated with HDL cholesterol (P-trend <0.01 for all). An increase in servings of beans was inversely associated with diastolic BP (P = 0.049). Significant trends for higher HDL cholesterol and lower BP and triglycerides were observed for 1:3, 1:2, 1:1, and 2:1 ratios of beans to white rice. Substituting one serving of beans for one serving of white rice was associated with a 35% (95% CI: 15%, 50%) lower risk of the metabolic syndrome. Conclusion: Increasing the ratio of beans to white rice, or limiting the intake of white rice by substituting beans, may lower cardiometabolic risk factors.
MED-597	http://www.ncbi.nlm.nih.gov/pubmed/3679247	The spermicidal potency of Coca-Cola and Pepsi-Cola. - PubMed - NCBI	Abstract The inhibitory effect of Old Coke, caffeine-free New Coke, New Coke, Diet Coke and Pepsi-Cola on human sperm motility was studied with a trans-membrane migration method. None of them could decrease sperm motility to less than 70% of control within one hour. A previous study which claimed a marked variation of spermicidal potencies among different formulations of Coca-Cola could not be confirmed. Even if cola has a spermicidal effect, its potency is relatively weak as compared with other well-known spermicidal agents.
MED-598	http://www.ncbi.nlm.nih.gov/pubmed/22416013	Dietary fat and semen quality among men attending a fertility clinic	Abstract BACKGROUND The objective of this study was to examine the relation between dietary fats and semen quality parameters. METHODS Data from 99 men with complete dietary and semen quality data were analyzed. Fatty acid levels in sperm and seminal plasma were measured using gas chromatography in a subgroup of men (n = 23). Linear regression was used to determine associations while adjusting for potential confounders. RESULTS Men were primarily Caucasian (89%) with a mean (SD) age of 36.4 (5.3) years; 71% were overweight or obese; and 67% were never smokers. Higher total fat intake was negatively related to total sperm count and concentration. Men in the highest third of total fat intake had 43% (95% confidence interval (CI): 62–14%) lower total sperm count and 38% (95% CI: 58–10%) lower sperm concentration than men in the lowest third (Ptrend = 0.01). This association was driven by intake of saturated fats. Levels of saturated fatty acids in sperm were also negatively related to sperm concentration (r= −0.53), but saturated fat intake was unrelated to sperm levels (r = 0.09). Higher intake of omega-3 polyunsaturated fats was related to a more favorable sperm morphology. Men in the highest third of omega-3 fatty acids had 1.9% (0.4–3.5%) higher normal morphology than men in the lowest third (Ptrend = 0.02). CONCLUSIONS In this preliminary cross-sectional study, high intake of saturated fats was negatively related to sperm concentration whereas higher intake of omega-3 fats was positively related to sperm morphology. Further, studies with larger samples are now required to confirm these findings.
MED-599	http://www.ncbi.nlm.nih.gov/pubmed/16307983	Heavy metals in commercial fish in New Jersey. - PubMed - NCBI	Abstract Levels of contaminants in fish are of particular interest because of the potential risk to humans who consume them. While attention has focused on self-caught fish, most of the fish eaten by the American public comes from commercial sources. We sampled 11 types of fish and shellfish obtained from supermarkets and specialty fish markets in New Jersey and analyzed them for arsenic, cadmium, chromium, lead, manganese, mercury, and selenium. We test the null hypothesis that metal levels do not vary among fish types, and we consider whether the levels of any metals could harm the fish themselves or their predators or pose a health risk for human consumers. There were significant interspecific differences for all metals, and no fish types had the highest levels of more than two metals. There were few significant correlations (Kendall tau) among metals for the three most numerous fish (yellowfin tuna, bluefish, and flounder), the correlations were generally low (below 0.40), and many correlations were negative. Only manganese and lead positively were correlated for tuna, bluefish, and flounder. The levels of most metals were below those known to cause adverse effects in the fish themselves. However, the levels of arsenic, lead, mercury, and selenium in some fish were in the range known to cause some sublethal effects in sensitive predatory birds and mammals and in some fish exceeded health-based standards. The greatest risk from different metals resided in different fish; the species of fish with the highest levels of a given metal sometimes exceeded the human health guidance or standards for that metal. Thus, the risk information given to the public (mainly about mercury) does not present a complete picture. The potential of harm from other metals suggests that people not only should eat smaller quantities of fish known to accumulate mercury but also should eat a diversity of fish to avoid consuming unhealthy quantities of other heavy metals. However, consumers should bear in mind that standards have a margin of safety.
MED-600	http://www.ncbi.nlm.nih.gov/pubmed/22059639	A prospective study of intake of trans-fatty acids from ruminant fat, partially hydrogenated vegetable oils, and marine oils and mortality from CVD. - PubMed - NCBI	Abstract Trans-fatty acids (TFA) have adverse effects on blood lipids, but whether TFA from different sources are associated with risk of CVD remains unresolved. The objective of the present study was to evaluate the association between TFA intake from partially hydrogenated vegetable oils (PHVO), partially hydrogenated fish oils (PHFO) and ruminant fat (rTFA) and risks of death of CVD, CHD, cerebrovascular diseases and sudden death in the Norwegian Counties Study, a population-based cohort study. Between 1974 and 1988, participants were examined for up to three times. Fat intake was assessed with a semi-quantitative FFQ. A total of 71,464 men and women were followed up through 2007. Hazard ratios (HR) and 95 % CI were estimated with Cox regression. Energy from TFA was compared to energy from all other sources, carbohydrates or unsaturated cis-fatty acids with different multivariable models. During follow-up, 3870 subjects died of CVD, 2383 of CHD, 732 of cerebrovascular diseases and 243 of sudden death. Significant risks, comparing highest to lowest intake category, were found for: TFA from PHVO and CHD (HR 1.23 (95 % CI 1.00, 1.50)) and cerebrovascular diseases (HR 0.65 (95 % CI 0.45, 0.94)); TFA from PHFO and CVD (HR 1.14 (95 % CI 1.03, 1.26)) and cerebrovascular diseases (HR 1.32 (95 % CI 1.04, 1.69)); and rTFA intake and CVD (HR 1.30 (95 % CI 1.05, 1.61)), CHD (HR 1.50 (95 % CI 1.11, 2.03)) and sudden death (HR 2.73 (95 % CI 1.19, 6.25)) in women. These associations with rTFA intake were not significant in men (P interaction ≥ 0.01). The present study supports that TFA intake, irrespective of source, increases CVD risk. Whether TFA from PHVO decreases risk of cerebrovascular diseases warrants further investigation.
